timestamp,split,label,session,side,relative_path,face_score,face_height,eye_distance,roll_angle_deg,center_x,center_y,crop_box,face_box
20260625_093148_306,train,open,up_down,right,train/open/up_down/eye_R_20260625_093148_306.png,0.999023,328.814392,128.002054,0.987774,412.132080,229.520752,"382.000000,199.000000,442.000000,260.000000","228.511353,103.035828,477.736816,431.850220"
20260625_093148_418,train,open,up_down,left,train/open/up_down/eye_L_20260625_093148_418.png,0.999512,317.263977,125.776428,0.000000,285.248077,229.520752,"257.000000,201.000000,314.000000,258.000000","226.263153,114.532547,475.488586,431.796509"
20260625_093148_418,train,open,up_down,right,train/open/up_down/eye_R_20260625_093148_418.png,0.999512,317.263977,125.776428,0.000000,411.024506,229.520752,"382.000000,201.000000,440.000000,258.000000","226.263153,114.532547,475.488586,431.796509"
20260625_093148_522,train,open,up_down,left,train/open/up_down/eye_L_20260625_093148_522.png,0.999023,322.987518,123.569794,0.000000,287.454712,214.074524,"258.000000,185.000000,317.000000,243.000000","228.516510,103.660614,475.523834,426.648132"
20260625_093148_522,train,open,up_down,right,train/open/up_down/eye_R_20260625_093148_522.png,0.999023,322.987518,123.569794,0.000000,411.024506,214.074524,"382.000000,185.000000,440.000000,243.000000","228.516510,103.660614,475.523834,426.648132"
20260625_093442_531,train,open,up_down,left,train/open/up_down/eye_L_20260625_093442_531.png,0.999512,251.463470,99.321695,1.273030,305.107544,193.107544,"282.000000,170.000000,328.000000,216.000000","246.223419,109.711273,450.951172,361.174744"
20260625_093442_531,train,open,up_down,right,train/open/up_down/eye_R_20260625_093442_531.png,0.999512,251.463470,99.321695,1.273030,404.404724,195.314148,"381.000000,172.000000,428.000000,218.000000","246.223419,109.711273,450.951172,361.174744"
20260625_093442_641,train,open,up_down,left,train/open/up_down/eye_L_20260625_093442_641.png,0.999512,251.463470,99.321725,1.273030,307.314117,188.694336,"284.000000,166.000000,330.000000,212.000000","249.656296,109.711273,454.384094,361.174744"
20260625_093442_641,train,open,up_down,right,train/open/up_down/eye_R_20260625_093442_641.png,0.999512,251.463470,99.321725,1.273030,406.611328,190.900940,"383.000000,168.000000,430.000000,214.000000","249.656296,109.711273,454.384094,361.174744"
20260625_093442_741,train,open,up_down,left,train/open/up_down/eye_L_20260625_093442_741.png,0.999512,251.463470,99.297180,0.000000,305.107544,190.900940,"282.000000,168.000000,328.000000,214.000000","249.656296,109.711273,454.384094,361.174744"
20260625_093442_741,train,open,up_down,right,train/open/up_down/eye_R_20260625_093442_741.png,0.999512,251.463470,99.297180,0.000000,404.404724,190.900940,"382.000000,168.000000,427.000000,214.000000","249.656296,109.711273,454.384094,361.174744"
20260625_093442_861,train,open,up_down,left,train/open/up_down/eye_L_20260625_093442_861.png,1.000000,256.000000,101.599678,2.489553,302.900940,186.487732,"279.000000,162.000000,327.000000,211.000000","243.440933,105.154419,453.733673,361.154419"
20260625_093442_861,train,open,up_down,right,train/open/up_down/eye_R_20260625_093442_861.png,1.000000,256.000000,101.599678,2.489553,404.404724,190.900940,"380.000000,167.000000,428.000000,215.000000","243.440933,105.154419,453.733673,361.154419"
20260625_093442_973,train,open,up_down,left,train/open/up_down/eye_L_20260625_093442_973.png,0.999512,255.999969,97.190826,2.602580,300.694305,187.595245,"277.000000,164.000000,325.000000,212.000000","238.655212,101.681061,447.076355,357.681030"
20260625_093442_973,train,open,up_down,right,train/open/up_down/eye_R_20260625_093442_973.png,0.999512,255.999969,97.190826,2.602580,397.784882,192.008484,"374.000000,168.000000,422.000000,216.000000","238.655212,101.681061,447.076355,357.681030"
20260625_093443_073,train,open,up_down,left,train/open/up_down/eye_L_20260625_093443_073.png,1.000000,258.298828,99.517565,3.814076,298.487732,179.867920,"274.000000,155.000000,323.000000,205.000000","236.575134,99.427765,446.867920,357.726593"
20260625_093443_073,train,open,up_down,right,train/open/up_down/eye_R_20260625_093443_073.png,1.000000,258.298828,99.517565,3.814076,397.784882,186.487732,"373.000000,162.000000,423.000000,211.000000","236.575134,99.427765,446.867920,357.726593"
20260625_093443_185,train,open,up_down,left,train/open/up_down/eye_L_20260625_093443_185.png,1.000000,262.958679,97.315990,3.900494,294.074524,177.661316,"269.000000,152.000000,319.000000,203.000000","233.142212,94.809250,443.434998,357.767944"
20260625_093443_185,train,open,up_down,right,train/open/up_down/eye_R_20260625_093443_185.png,1.000000,262.958679,97.315990,3.900494,391.165100,184.281128,"366.000000,159.000000,416.000000,210.000000","233.142212,94.809250,443.434998,357.767944"
20260625_093443_297,train,open,up_down,left,train/open/up_down/eye_L_20260625_093443_297.png,1.000000,262.958740,97.490951,5.194429,294.074524,179.867920,"268.000000,154.000000,320.000000,206.000000","235.222321,95.953537,443.643494,358.912292"
20260625_093443_297,train,open,up_down,right,train/open/up_down/eye_R_20260625_093443_297.png,1.000000,262.958740,97.490951,5.194429,391.165100,188.694336,"365.000000,163.000000,417.000000,214.000000","235.222321,95.953537,443.643494,358.912292"
20260625_093443_397,train,open,up_down,left,train/open/up_down/eye_L_20260625_093443_397.png,1.000000,260.618408,97.190825,2.602562,294.074524,182.074524,"270.000000,158.000000,319.000000,207.000000","233.142212,98.268005,443.434998,358.886414"
20260625_093443_397,train,open,up_down,right,train/open/up_down/eye_R_20260625_093443_397.png,1.000000,260.618408,97.190825,2.602562,391.165100,186.487732,"367.000000,162.000000,416.000000,211.000000","233.142212,98.268005,443.434998,358.886414"
20260625_093443_501,train,open,up_down,left,train/open/up_down/eye_L_20260625_093443_501.png,1.000000,258.298889,97.190825,2.602562,294.074524,182.074524,"270.000000,158.000000,318.000000,206.000000","234.286530,98.283463,444.579315,356.582336"
20260625_093443_501,train,open,up_down,right,train/open/up_down/eye_R_20260625_093443_501.png,1.000000,258.298889,97.190825,2.602562,391.165100,186.487732,"367.000000,162.000000,415.000000,211.000000","234.286530,98.283463,444.579315,356.582336"
20260625_093443_601,train,open,up_down,left,train/open/up_down/eye_L_20260625_093443_601.png,1.000000,265.320068,99.688693,5.079608,291.867920,179.867920,"266.000000,154.000000,318.000000,206.000000","231.997910,94.772873,442.290649,360.092926"
20260625_093443_601,train,open,up_down,right,train/open/up_down/eye_R_20260625_093443_601.png,1.000000,265.320068,99.688693,5.079608,391.165100,188.694336,"365.000000,163.000000,417.000000,215.000000","231.997910,94.772873,442.290649,360.092926"
20260625_093443_701,train,open,up_down,left,train/open/up_down/eye_L_20260625_093443_701.png,1.000000,267.702606,97.190825,2.602562,289.661285,182.074524,"264.000000,157.000000,315.000000,207.000000","229.909393,93.581573,442.090576,361.284180"
20260625_093443_701,train,open,up_down,right,train/open/up_down/eye_R_20260625_093443_701.png,1.000000,267.702606,97.190825,2.602562,386.751862,186.487732,"362.000000,161.000000,412.000000,212.000000","229.909393,93.581573,442.090576,361.284180"
20260625_093443_813,train,open,up_down,left,train/open/up_down/eye_L_20260625_093443_813.png,1.000000,265.320068,97.315990,3.900494,287.454712,179.867920,"262.000000,154.000000,313.000000,205.000000","226.476471,92.484253,438.657654,357.804321"
20260625_093443_813,train,open,up_down,right,train/open/up_down/eye_R_20260625_093443_813.png,1.000000,265.320068,97.315990,3.900494,384.545288,186.487732,"359.000000,161.000000,410.000000,212.000000","226.476471,92.484253,438.657654,357.804321"
20260625_093443_913,train,open,up_down,left,train/open/up_down/eye_L_20260625_093443_913.png,1.000000,262.958740,99.517565,3.814076,287.454712,179.867920,"262.000000,155.000000,313.000000,205.000000","226.668121,95.953537,440.754700,358.912292"
20260625_093443_913,train,open,up_down,right,train/open/up_down/eye_R_20260625_093443_913.png,1.000000,262.958740,99.517565,3.814076,386.751862,186.487732,"362.000000,161.000000,412.000000,212.000000","226.668121,95.953537,440.754700,358.912292"
20260625_093444_025,train,open,up_down,left,train/open/up_down/eye_L_20260625_093444_025.png,1.000000,265.320068,99.688693,5.079608,289.661285,177.661316,"264.000000,152.000000,316.000000,204.000000","228.765106,92.484253,440.946289,357.804321"
20260625_093444_025,train,open,up_down,right,train/open/up_down/eye_R_20260625_093444_025.png,1.000000,265.320068,99.688693,5.079608,388.958466,186.487732,"363.000000,161.000000,415.000000,212.000000","228.765106,92.484253,440.946289,357.804321"
20260625_093444_137,train,open,up_down,left,train/open/up_down/eye_L_20260625_093444_137.png,0.999512,265.320068,99.688693,5.079608,289.661285,177.661316,"264.000000,152.000000,316.000000,204.000000","228.765106,95.917175,440.946289,361.237244"
20260625_093444_137,train,open,up_down,right,train/open/up_down/eye_R_20260625_093444_137.png,0.999512,265.320068,99.688693,5.079608,388.958466,186.487732,"363.000000,161.000000,415.000000,212.000000","228.765106,95.917175,440.946289,361.237244"
20260625_093444_237,train,open,up_down,left,train/open/up_down/eye_L_20260625_093444_237.png,1.000000,265.320068,99.688693,5.079608,289.661285,179.867920,"264.000000,154.000000,316.000000,206.000000","228.765106,95.917175,440.946289,361.237244"
20260625_093444_237,train,open,up_down,right,train/open/up_down/eye_R_20260625_093444_237.png,1.000000,265.320068,99.688693,5.079608,388.958466,188.694336,"363.000000,163.000000,415.000000,215.000000","228.765106,95.917175,440.946289,361.237244"
20260625_093444_341,train,open,up_down,left,train/open/up_down/eye_L_20260625_093444_341.png,1.000000,265.320068,99.517596,3.814075,289.661285,179.867920,"264.000000,154.000000,315.000000,205.000000","228.765106,94.772873,440.946289,360.092926"
20260625_093444_341,train,open,up_down,right,train/open/up_down/eye_R_20260625_093444_341.png,1.000000,265.320068,99.517596,3.814075,388.958466,186.487732,"364.000000,161.000000,414.000000,212.000000","228.765106,94.772873,440.946289,360.092926"
20260625_093444_441,train,open,up_down,left,train/open/up_down/eye_L_20260625_093444_441.png,1.000000,265.320068,99.688663,5.079609,287.454712,177.661316,"262.000000,152.000000,313.000000,204.000000","228.765106,94.772873,440.946289,360.092926"
20260625_093444_441,train,open,up_down,right,train/open/up_down/eye_R_20260625_093444_441.png,1.000000,265.320068,99.688663,5.079609,386.751862,186.487732,"361.000000,161.000000,413.000000,212.000000","228.765106,94.772873,440.946289,360.092926"
20260625_093444_541,train,open,up_down,left,train/open/up_down/eye_L_20260625_093444_541.png,0.999512,267.702606,99.321725,1.273030,285.248077,177.661316,"261.000000,153.000000,310.000000,202.000000","227.420685,87.860077,437.713470,355.562683"
20260625_093444_541,train,open,up_down,right,train/open/up_down/eye_R_20260625_093444_541.png,0.999512,267.702606,99.321725,1.273030,384.545288,179.867920,"360.000000,155.000000,409.000000,204.000000","227.420685,87.860077,437.713470,355.562683"
20260625_093444_653,train,open,up_down,left,train/open/up_down/eye_L_20260625_093444_653.png,0.999512,260.618408,94.909596,1.332220,283.041504,178.760376,"259.000000,155.000000,307.000000,203.000000","225.132111,93.731262,435.424866,354.349670"
20260625_093444_653,train,open,up_down,right,train/open/up_down/eye_R_20260625_093444_653.png,0.999512,260.618408,94.909596,1.332220,377.925446,180.966980,"354.000000,157.000000,402.000000,205.000000","225.132111,93.731262,435.424866,354.349670"
20260625_093444_753,train,open,up_down,left,train/open/up_down/eye_L_20260625_093444_753.png,1.000000,262.958679,97.115648,1.301962,276.421692,163.314148,"252.000000,139.000000,301.000000,188.000000","213.889175,73.107971,426.070312,336.066650"
20260625_093444_753,train,open,up_down,right,train/open/up_down/eye_R_20260625_093444_753.png,1.000000,262.958679,97.115648,1.301962,373.512268,165.520767,"349.000000,141.000000,398.000000,190.000000","213.889175,73.107971,426.070312,336.066650"
20260625_093444_866,train,open,up_down,left,train/open/up_down/eye_L_20260625_093444_866.png,1.000000,260.618408,99.321695,1.273039,273.107544,158.900940,"249.000000,135.000000,297.000000,183.000000","212.015686,65.123718,428.024750,325.742126"
20260625_093444_866,train,open,up_down,right,train/open/up_down/eye_R_20260625_093444_866.png,1.000000,260.618408,99.321695,1.273039,372.404724,161.107559,"348.000000,137.000000,396.000000,185.000000","212.015686,65.123718,428.024750,325.742126"
20260625_093444_978,train,open,up_down,left,train/open/up_down/eye_L_20260625_093444_978.png,1.000000,262.958740,101.527766,1.245364,272.008484,156.694336,"248.000000,133.000000,296.000000,181.000000","207.738190,65.097839,427.644104,328.056580"
20260625_093444_978,train,open,up_down,right,train/open/up_down/eye_R_20260625_093444_978.png,1.000000,262.958740,101.527766,1.245364,373.512268,158.900940,"349.000000,135.000000,398.000000,183.000000","207.738190,65.097839,427.644104,328.056580"
20260625_093445_097,train,open,up_down,left,train/open/up_down/eye_L_20260625_093445_097.png,0.999512,260.618378,99.321665,1.273039,276.421692,158.900940,"252.000000,135.000000,300.000000,183.000000","218.657990,67.412323,432.744507,328.030701"
20260625_093445_097,train,open,up_down,right,train/open/up_down/eye_R_20260625_093445_097.png,0.999512,260.618378,99.321665,1.273039,375.718842,161.107559,"352.000000,137.000000,400.000000,185.000000","218.657990,67.412323,432.744507,328.030701"
20260625_093445_210,train,open,up_down,left,train/open/up_down/eye_L_20260625_093445_210.png,1.000000,265.320068,99.321665,-1.273039,276.421692,161.107559,"252.000000,137.000000,301.000000,186.000000","217.696716,68.494385,433.705750,333.814453"
20260625_093445_210,train,open,up_down,right,train/open/up_down/eye_R_20260625_093445_210.png,1.000000,265.320068,99.321665,-1.273039,375.718842,158.900940,"351.000000,134.000000,400.000000,183.000000","217.696716,68.494385,433.705750,333.814453"
20260625_093445_321,train,open,up_down,left,train/open/up_down/eye_L_20260625_093445_321.png,0.999512,265.320068,97.090576,0.000000,278.628265,163.314148,"255.000000,139.000000,303.000000,187.000000","221.899292,69.638687,434.080475,334.958771"
20260625_093445_321,train,open,up_down,right,train/open/up_down/eye_R_20260625_093445_321.png,0.999512,265.320068,97.090576,0.000000,375.718842,163.314148,"352.000000,139.000000,400.000000,187.000000","221.899292,69.638687,434.080475,334.958771"
20260625_093445_422,train,open,up_down,left,train/open/up_down/eye_L_20260625_093445_422.png,1.000000,265.320068,101.527796,-1.245355,278.628265,167.727356,"254.000000,143.000000,303.000000,192.000000","225.332184,74.215881,437.513367,339.535950"
20260625_093445_422,train,open,up_down,right,train/open/up_down/eye_R_20260625_093445_422.png,1.000000,265.320068,101.527796,-1.245355,380.132080,165.520767,"356.000000,141.000000,405.000000,190.000000","225.332184,74.215881,437.513367,339.535950"
20260625_093445_533,train,open,up_down,left,train/open/up_down/eye_L_20260625_093445_533.png,1.000000,262.958710,97.090576,0.000000,283.041504,163.314148,"259.000000,140.000000,307.000000,187.000000","228.356476,71.963654,436.777649,334.922363"
20260625_093445_533,train,open,up_down,right,train/open/up_down/eye_R_20260625_093445_533.png,1.000000,262.958710,97.090576,0.000000,380.132080,163.314148,"356.000000,140.000000,404.000000,187.000000","228.356476,71.963654,436.777649,334.922363"
20260625_093445_645,train,open,up_down,left,train/open/up_down/eye_L_20260625_093445_645.png,0.999512,262.958710,97.115648,-1.301962,283.041504,165.520767,"259.000000,141.000000,307.000000,190.000000","227.212189,71.963654,435.633301,334.922363"
20260625_093445_645,train,open,up_down,right,train/open/up_down/eye_R_20260625_093445_645.png,0.999512,262.958710,97.115648,-1.301962,380.132080,163.314148,"356.000000,139.000000,404.000000,188.000000","227.212189,71.963654,435.633301,334.922363"
20260625_093445_745,train,open,up_down,left,train/open/up_down/eye_L_20260625_093445_745.png,1.000000,265.320068,99.297180,0.000000,280.834900,161.107559,"257.000000,137.000000,305.000000,185.000000","224.187897,69.638687,436.369049,334.958771"
20260625_093445_745,train,open,up_down,right,train/open/up_down/eye_R_20260625_093445_745.png,1.000000,265.320068,99.297180,0.000000,380.132080,161.107559,"356.000000,137.000000,404.000000,185.000000","224.187897,69.638687,436.369049,334.958771"
20260625_093445_857,train,open,up_down,left,train/open/up_down/eye_L_20260625_093445_857.png,0.999512,262.958740,99.297180,0.000000,279.727356,162.215088,"256.000000,139.000000,303.000000,186.000000","226.108322,68.490311,434.529480,331.449036"
20260625_093445_857,train,open,up_down,right,train/open/up_down/eye_R_20260625_093445_857.png,0.999512,262.958740,99.297180,0.000000,379.024536,162.215088,"355.000000,139.000000,403.000000,186.000000","226.108322,68.490311,434.529480,331.449036"
20260625_093445_969,train,open,up_down,left,train/open/up_down/eye_L_20260625_093445_969.png,0.999512,265.320068,99.321695,-1.273021,280.834900,163.314148,"256.000000,139.000000,305.000000,188.000000","224.187897,68.494385,436.369049,333.814453"
20260625_093445_969,train,open,up_down,right,train/open/up_down/eye_R_20260625_093445_969.png,0.999512,265.320068,99.321695,-1.273021,380.132080,161.107559,"356.000000,137.000000,405.000000,186.000000","224.187897,68.494385,436.369049,333.814453"
20260625_093446_069,train,open,up_down,left,train/open/up_down/eye_L_20260625_093446_069.png,1.000000,265.320068,97.115648,-1.301944,278.628265,163.314148,"254.000000,139.000000,303.000000,188.000000","220.755005,71.927292,432.936157,337.247345"
20260625_093446_069,train,open,up_down,right,train/open/up_down/eye_R_20260625_093446_069.png,1.000000,265.320068,97.115648,-1.301944,375.718842,161.107559,"351.000000,137.000000,400.000000,186.000000","220.755005,71.927292,432.936157,337.247345"
20260625_093446_173,train,open,up_down,left,train/open/up_down/eye_L_20260625_093446_173.png,1.000000,267.702637,99.297180,0.000000,278.628265,161.107559,"255.000000,137.000000,303.000000,185.000000","221.899292,66.158798,434.080475,333.861420"
20260625_093446_173,train,open,up_down,right,train/open/up_down/eye_R_20260625_093446_173.png,1.000000,267.702637,99.297180,0.000000,377.925446,161.107559,"354.000000,137.000000,402.000000,185.000000","221.899292,66.158798,434.080475,333.861420"
20260625_093446_274,train,open,up_down,left,train/open/up_down/eye_L_20260625_093446_274.png,1.000000,265.320068,99.395173,-2.544805,276.421692,165.520767,"252.000000,141.000000,301.000000,190.000000","221.699219,70.782974,431.991943,336.103058"
20260625_093446_274,train,open,up_down,right,train/open/up_down/eye_R_20260625_093446_274.png,1.000000,265.320068,99.395173,-2.544805,375.718842,161.107559,"351.000000,136.000000,401.000000,186.000000","221.699219,70.782974,431.991943,336.103058"
20260625_093446_393,train,open,up_down,left,train/open/up_down/eye_L_20260625_093446_393.png,0.999512,265.320099,99.321664,-1.273030,276.421692,169.933960,"252.000000,146.000000,301.000000,194.000000","223.779297,76.504486,432.200470,341.824585"
20260625_093446_393,train,open,up_down,right,train/open/up_down/eye_R_20260625_093446_393.png,0.999512,265.320099,99.321664,-1.273030,375.718842,167.727356,"351.000000,143.000000,400.000000,192.000000","223.779297,76.504486,432.200470,341.824585"
20260625_093446_505,train,open,up_down,left,train/open/up_down/eye_L_20260625_093446_505.png,0.999512,267.702637,97.115648,-1.301944,275.314148,167.727356,"251.000000,143.000000,300.000000,192.000000","221.739655,76.457535,432.032410,344.160156"
20260625_093446_505,train,open,up_down,right,train/open/up_down/eye_R_20260625_093446_505.png,0.999512,267.702637,97.115648,-1.301944,372.404724,165.520767,"348.000000,141.000000,397.000000,190.000000","221.739655,76.457535,432.032410,344.160156"
20260625_093446_605,train,open,up_down,left,train/open/up_down/eye_L_20260625_093446_605.png,0.999512,262.958679,97.190856,-2.602570,274.215057,172.140579,"249.000000,147.000000,299.000000,197.000000","221.490662,78.829483,429.911804,341.788177"
20260625_093446_605,train,open,up_down,right,train/open/up_down/eye_R_20260625_093446_605.png,0.999512,262.958679,97.190856,-2.602570,371.305664,167.727356,"347.000000,143.000000,396.000000,192.000000","221.490662,78.829483,429.911804,341.788177"
20260625_093446_717,train,open,up_down,left,train/open/up_down/eye_L_20260625_093446_717.png,0.999512,262.958740,99.688692,-5.079599,272.008484,174.347168,"246.000000,149.000000,298.000000,200.000000","221.490662,79.973770,429.911804,342.932495"
20260625_093446_717,train,open,up_down,right,train/open/up_down/eye_R_20260625_093446_717.png,0.999512,262.958740,99.688692,-5.079599,371.305664,165.520767,"346.000000,140.000000,397.000000,191.000000","221.490662,79.973770,429.911804,342.932495"
20260625_093446_829,train,open,up_down,left,train/open/up_down/eye_L_20260625_093446_829.png,0.999023,256.000000,99.517597,-3.814084,279.727356,173.248108,"255.000000,149.000000,304.000000,198.000000","230.685547,79.979767,439.106689,335.979767"
20260625_093446_829,train,open,up_down,right,train/open/up_down/eye_R_20260625_093446_829.png,0.999023,256.000000,99.517597,-3.814084,379.024536,166.628281,"355.000000,142.000000,404.000000,191.000000","230.685547,79.979767,439.106689,335.979767"
20260625_093446_929,train,open,up_down,left,train/open/up_down/eye_L_20260625_093446_929.png,0.999512,267.702606,101.599678,-2.489553,283.041504,172.149033,"258.000000,147.000000,308.000000,197.000000","232.389648,75.232330,446.476196,342.934937"
20260625_093446_929,train,open,up_down,right,train/open/up_down/eye_R_20260625_093446_929.png,0.999512,267.702606,101.599678,-2.489553,384.545288,167.735825,"359.000000,143.000000,410.000000,193.000000","232.389648,75.232330,446.476196,342.934937"
20260625_093447_033,train,open,up_down,left,train/open/up_down/eye_L_20260625_093447_033.png,0.999023,260.618378,99.517597,-3.814084,283.041504,177.661316,"258.000000,153.000000,308.000000,203.000000","230.101013,81.103485,444.187561,341.721863"
20260625_093447_033,train,open,up_down,right,train/open/up_down/eye_R_20260625_093447_033.png,0.999023,260.618378,99.517597,-3.814084,382.338684,171.041489,"357.000000,146.000000,407.000000,196.000000","230.101013,81.103485,444.187561,341.721863"
20260625_093447_133,train,open,up_down,left,train/open/up_down/eye_L_20260625_093447_133.png,0.999023,260.618408,97.190824,-2.602553,287.454712,176.553772,"263.000000,152.000000,312.000000,201.000000","235.430832,82.288239,445.723572,342.906647"
20260625_093447_133,train,open,up_down,right,train/open/up_down/eye_R_20260625_093447_133.png,0.999023,260.618408,97.190824,-2.602553,384.545288,172.140579,"360.000000,148.000000,409.000000,197.000000","235.430832,82.288239,445.723572,342.906647"
20260625_093447_253,train,open,up_down,left,train/open/up_down/eye_L_20260625_093447_253.png,0.999512,251.463440,99.395203,-2.544804,288.553772,182.074524,"265.000000,158.000000,312.000000,206.000000","236.615570,97.123962,446.908325,348.587402"
20260625_093447_253,train,open,up_down,right,train/open/up_down/eye_R_20260625_093447_253.png,0.999512,251.463440,99.395203,-2.544804,387.850952,177.661316,"364.000000,154.000000,411.000000,201.000000","236.615570,97.123962,446.908325,348.587402"
20260625_093447_365,train,open,up_down,left,train/open/up_down/eye_L_20260625_093447_365.png,0.999512,260.618347,97.115648,-1.301953,287.454712,184.281128,"263.000000,160.000000,311.000000,208.000000","234.286530,97.123718,444.579315,357.742065"
20260625_093447_365,train,open,up_down,right,train/open/up_down/eye_R_20260625_093447_365.png,0.999512,260.618347,97.115648,-1.301953,384.545288,182.074524,"361.000000,158.000000,409.000000,206.000000","234.286530,97.123718,444.579315,357.742065"
20260625_093447_477,train,open,up_down,left,train/open/up_down/eye_L_20260625_093447_477.png,0.999512,265.320068,101.527797,1.245364,289.661285,184.281128,"265.000000,160.000000,314.000000,209.000000","235.630920,95.917175,447.812073,361.237244"
20260625_093447_477,train,open,up_down,right,train/open/up_down/eye_R_20260625_093447_477.png,0.999512,265.320068,101.527797,1.245364,391.165100,186.487732,"367.000000,162.000000,416.000000,211.000000","235.630920,95.917175,447.812073,361.237244"
20260625_093447_578,train,open,up_down,left,train/open/up_down/eye_L_20260625_093447_578.png,0.999512,255.999969,99.297180,0.000000,291.867920,195.314148,"269.000000,172.000000,315.000000,218.000000","240.726959,109.731598,447.293152,365.731567"
20260625_093447_578,train,open,up_down,right,train/open/up_down/eye_R_20260625_093447_578.png,0.999512,255.999969,99.297180,0.000000,391.165100,195.314148,"368.000000,172.000000,414.000000,218.000000","240.726959,109.731598,447.293152,365.731567"
20260625_093447_689,train,open,up_down,left,train/open/up_down/eye_L_20260625_093447_689.png,0.999512,253.721588,97.115617,1.301953,291.867920,199.727356,"269.000000,176.000000,315.000000,223.000000","237.069016,116.592285,441.796814,370.313873"
20260625_093447_689,train,open,up_down,right,train/open/up_down/eye_R_20260625_093447_689.png,0.999512,253.721588,97.115617,1.301953,388.958466,201.933960,"366.000000,179.000000,412.000000,225.000000","237.069016,116.592285,441.796814,370.313873"
20260625_093447_789,train,open,up_down,left,train/open/up_down/eye_L_20260625_093447_789.png,0.999512,258.298889,101.599678,2.489553,288.553772,199.727356,"264.000000,175.000000,313.000000,224.000000","236.190216,115.447998,442.756409,373.746887"
20260625_093447_789,train,open,up_down,right,train/open/up_down/eye_R_20260625_093447_789.png,0.999512,258.298889,101.599678,2.489553,390.057556,204.140564,"366.000000,180.000000,414.000000,228.000000","236.190216,115.447998,442.756409,373.746887"
20260625_093447_901,train,open,up_down,left,train/open/up_down/eye_L_20260625_093447_901.png,0.999512,262.958679,101.599709,2.489552,289.661285,195.314148,"265.000000,171.000000,314.000000,220.000000","232.933685,110.829453,441.354828,373.788147"
20260625_093447_901,train,open,up_down,right,train/open/up_down/eye_R_20260625_093447_901.png,0.999512,262.958679,101.599709,2.489552,391.165100,199.727356,"366.000000,175.000000,416.000000,224.000000","232.933685,110.829453,441.354828,373.788147"
20260625_093448_013,train,open,up_down,left,train/open/up_down/eye_L_20260625_093448_013.png,0.999512,260.618347,101.527766,1.245364,286.347168,197.520752,"262.000000,174.000000,310.000000,221.000000","234.118469,113.143921,442.539612,373.762268"
20260625_093448_013,train,open,up_down,right,train/open/up_down/eye_R_20260625_093448_013.png,0.999512,260.618347,101.527766,1.245364,387.850952,199.727356,"364.000000,176.000000,412.000000,224.000000","234.118469,113.143921,442.539612,373.762268"
20260625_093448_133,train,open,up_down,left,train/open/up_down/eye_L_20260625_093448_133.png,1.000000,260.618408,101.527736,1.245365,287.454712,204.140564,"263.000000,180.000000,311.000000,228.000000","230.645111,115.432556,439.066223,376.050964"
20260625_093448_133,train,open,up_down,right,train/open/up_down/eye_R_20260625_093448_133.png,1.000000,260.618408,101.527736,1.245365,388.958466,206.347168,"365.000000,182.000000,413.000000,230.000000","230.645111,115.432556,439.066223,376.050964"
20260625_093448_245,train,open,up_down,left,train/open/up_down/eye_L_20260625_093448_245.png,0.999512,267.702637,97.115617,1.301953,291.867920,208.553772,"267.000000,184.000000,317.000000,233.000000","233.861160,117.611923,440.427399,385.314575"
20260625_093448_245,train,open,up_down,right,train/open/up_down/eye_R_20260625_093448_245.png,0.999512,267.702637,97.115617,1.301953,388.958466,210.760376,"364.000000,186.000000,414.000000,235.000000","233.861160,117.611923,440.427399,385.314575"
20260625_093448_357,train,open,up_down,left,train/open/up_down/eye_L_20260625_093448_357.png,0.999512,260.618408,97.115647,1.301935,292.966980,207.454712,"269.000000,183.000000,317.000000,231.000000","236.190216,119.969299,442.756409,380.587708"
20260625_093448_357,train,open,up_down,right,train/open/up_down/eye_R_20260625_093448_357.png,0.999512,260.618408,97.115647,1.301935,390.057556,209.661285,"366.000000,186.000000,414.000000,234.000000","236.190216,119.969299,442.756409,380.587708"
20260625_093448_457,train,open,up_down,left,train/open/up_down/eye_L_20260625_093448_457.png,0.999512,262.958740,94.909628,1.332238,292.966980,209.661285,"269.000000,185.000000,317.000000,234.000000","234.118469,119.943405,442.539612,382.902161"
20260625_093448_457,train,open,up_down,right,train/open/up_down/eye_R_20260625_093448_457.png,0.999512,262.958740,94.909628,1.332238,387.850952,211.867920,"364.000000,188.000000,412.000000,236.000000","234.118469,119.943405,442.539612,382.902161"
20260625_093448_569,train,open,up_down,left,train/open/up_down/eye_L_20260625_093448_569.png,0.999512,265.320068,97.115617,1.301953,291.867920,208.553772,"267.000000,184.000000,316.000000,233.000000","235.005463,119.947510,441.571655,385.267578"
20260625_093448_569,train,open,up_down,right,train/open/up_down/eye_R_20260625_093448_569.png,0.999512,265.320068,97.115617,1.301953,388.958466,210.760376,"365.000000,186.000000,413.000000,235.000000","235.005463,119.947510,441.571655,385.267578"
20260625_093448_681,train,open,up_down,left,train/open/up_down/eye_L_20260625_093448_681.png,0.999512,260.618347,99.321726,1.273047,296.281097,209.661285,"272.000000,186.000000,320.000000,234.000000","237.719421,121.113586,448.012146,381.731934"
